"run","NLToroidal","NRLoop","manip","NWSym","numPlayers","network","strat","randomSeed","NRSym","memorySize","NWDegree","networkPresent","stopTime","NWBeta","NRDensity","breakTies"
946,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272539688,"true",5,4,"false",500,0.945,0.5,"true"
961,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272540363,"true",5,4,"false",500,0.96,0.5,"true"
976,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272541140,"true",5,4,"false",500,0.975,0.5,"true"
991,"true","false","FREE_BOX","true",2,"WATTS","ALWAYS_BUY",1272542036,"true",5,4,"false",500,0.99,0.5,"true"
1006,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272542691,"true",5,4,"false",500,0.004,0.5,"true"
1021,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272543330,"true",5,4,"false",500,0.019,0.5,"true"
1036,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272543900,"true",5,4,"false",500,0.034,0.5,"true"
1051,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272544568,"true",5,4,"false",500,0.049,0.5,"true"
1066,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272545363,"true",5,4,"false",500,0.064,0.5,"true"
1081,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272546110,"true",5,4,"false",500,0.079,0.5,"true"
1096,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272546741,"true",5,4,"false",500,0.094,0.5,"true"
1111,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272547458,"true",5,4,"false",500,0.109,0.5,"true"
1126,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272548237,"true",5,4,"false",500,0.124,0.5,"true"
1141,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272548708,"true",5,4,"false",500,0.139,0.5,"true"
1156,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272549245,"true",5,4,"false",500,0.154,0.5,"true"
1171,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272549951,"true",5,4,"false",500,0.169,0.5,"true"
1186,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272550726,"true",5,4,"false",500,0.184,0.5,"true"
1201,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272551561,"true",5,4,"false",500,0.199,0.5,"true"
1216,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272552154,"true",5,4,"false",500,0.214,0.5,"true"
1231,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272552874,"true",5,4,"false",500,0.229,0.5,"true"
1246,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272553455,"true",5,4,"false",500,0.244,0.5,"true"
1261,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272553992,"true",5,4,"false",500,0.259,0.5,"true"
1276,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272554721,"true",5,4,"false",500,0.274,0.5,"true"
1291,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272555409,"true",5,4,"false",500,0.289,0.5,"true"
1306,"true","false","FREE_BOX","true",2,"WATTS","COIN_FLIP",1272556175,"true",5,4,"false",500,0.304,0.5,"true"
